drug_row,drug_col,cell_line_name,study_name,tissue_name,synergy_loewe
Deforolimus,methotrexate,A427,ONEIL,lung,-2.8586821431107006
891494-63-6,methotrexate,A427,ONEIL,lung,-9.540561941256305
391210-10-9,methotrexate,A427,ONEIL,lung,-3.0896653014474804
Sorafenib,methotrexate,A427,ONEIL,lung,-3.6247286072488802
Sunitinib,methotrexate,A427,ONEIL,lung,-5.80949861299847
methotrexate,temozolomide,A427,ONEIL,lung,-12.2688423100271
Vorinostat,methotrexate,A427,ONEIL,lung,-3.0977812043116515
Veliparib,mitomycin C,A427,ONEIL,lung,1.0274419584375196
MK-1775,mitomycin C,A427,ONEIL,lung,6.29542970724078
915019-65-7,mitomycin C,A427,ONEIL,lung,12.259058062887009
Bortezomib,mitomycin C,A427,ONEIL,lung,1.0212225391739522
Dasatinib,mitomycin C,A427,ONEIL,lung,12.2931398233783
Dinaciclib,mitomycin C,A427,ONEIL,lung,2.351569175152689
Erlotinib,mitomycin C,A427,ONEIL,lung,-3.59874824115803
geldanamycin,mitomycin C,A427,ONEIL,lung,4.26618392240536
L-778123 free base,mitomycin C,A427,ONEIL,lung,-43.039016312278
Lapatinib,mitomycin C,A427,ONEIL,lung,10.600848693873719
MK-2206,mitomycin C,A427,ONEIL,lung,11.860445289816706
Niraparib,mitomycin C,A427,ONEIL,lung,3.4881450086485275
MK-5108,mitomycin C,A427,ONEIL,lung,4.10687818007815
Deforolimus,mitomycin C,A427,ONEIL,lung,12.6245758237866
891494-63-6,mitomycin C,A427,ONEIL,lung,2.156791748742005
391210-10-9,mitomycin C,A427,ONEIL,lung,9.057474206460501
Sorafenib,mitomycin C,A427,ONEIL,lung,-4.98449745334725
Sunitinib,mitomycin C,A427,ONEIL,lung,9.20776551666711
mitomycin C,temozolomide,A427,ONEIL,lung,-1.8151869509743908
Vorinostat,mitomycin C,A427,ONEIL,lung,0.2272657545971497
MK-2206,Veliparib,A427,ONEIL,lung,0.9085588937849906
915019-65-7,MK-2206,A427,ONEIL,lung,13.046861674359494
Bortezomib,MK-2206,A427,ONEIL,lung,-0.35599032019675103
Dasatinib,MK-2206,A427,ONEIL,lung,8.98976802240278
Dinaciclib,MK-2206,A427,ONEIL,lung,-1.6035802193135709
Erlotinib,MK-2206,A427,ONEIL,lung,1.887612272484862
MK-2206,geldanamycin,A427,ONEIL,lung,2.1852582443814965
Deforolimus,MK-2206,A427,ONEIL,lung,9.785077452298507
891494-63-6,MK-2206,A427,ONEIL,lung,0.8785404215871861
Eloxatin (TN),MK-2206,A427,ONEIL,lung,-10.352135498213325
391210-10-9,MK-2206,A427,ONEIL,lung,12.16033761111991
7-Ethyl-10-hydroxycamptothecin,MK-2206,A427,ONEIL,lung,4.2922176121647775
MK-2206,Sorafenib,A427,ONEIL,lung,10.803815702716
MK-2206,topotecan,A427,ONEIL,lung,8.21506037364922
5-Fluorouracil,MK-4541,A427,ONEIL,lung,-2.8769623246072795
MK-4541,Veliparib,A427,ONEIL,lung,3.9477827443721334
MK-1775,MK-4541,A427,ONEIL,lung,-35.177575639272476
915019-65-7,MK-4541,A427,ONEIL,lung,-13.712765702048902
Bortezomib,MK-4541,A427,ONEIL,lung,-46.47743719223695
Carboplatinum,MK-4541,A427,ONEIL,lung,2.0723521531582567
MK-4541,cyclophosphamide,A427,ONEIL,lung,4.15815309444739
Dasatinib,MK-4541,A427,ONEIL,lung,1.70066293024882
MK-4541,dexamethasone,A427,ONEIL,lung,5.297132326114515
Dinaciclib,MK-4541,A427,ONEIL,lung,-44.0337775424693
MK-4541,doxorubicin,A427,ONEIL,lung,-19.4661321121862
Erlotinib,MK-4541,A427,ONEIL,lung,-7.811398371401969
MK-4541,etoposide,A427,ONEIL,lung,-20.630922768983773
MK-4541,geldanamycin,A427,ONEIL,lung,-24.033006552795577
MK-4541,gemcitabine,A427,ONEIL,lung,-7.034079159448728
L-778123 free base,MK-4541,A427,ONEIL,lung,7.241356085500878
Lapatinib,MK-4541,A427,ONEIL,lung,-11.738387869779938
MK-4541,metformin,A427,ONEIL,lung,-4.07469026569229
MK-4541,methotrexate,A427,ONEIL,lung,-26.5303324577982
MK-4541,mitomycin C,A427,ONEIL,lung,-28.5255444615726
MK-2206,MK-4541,A427,ONEIL,lung,-13.485405962929999
MK-4541,Niraparib,A427,ONEIL,lung,-3.239044390887475
MK-4541,MK-5108,A427,ONEIL,lung,-19.762847595283098
Deforolimus,MK-4541,A427,ONEIL,lung,-4.3679135819202966
891494-63-6,MK-4541,A427,ONEIL,lung,-12.217150316361707
MK-4541,MRK003,A427,ONEIL,lung,2.4295504570364175
Eloxatin (TN),MK-4541,A427,ONEIL,lung,-4.179953435173891
MK-4541,paclitaxel,A427,ONEIL,lung,-42.1484074128329
391210-10-9,MK-4541,A427,ONEIL,lung,-16.36137714883572
7-Ethyl-10-hydroxycamptothecin,MK-4541,A427,ONEIL,lung,-70.53054656723697
MK-4541,Sorafenib,A427,ONEIL,lung,-3.7216946503173087
MK-4541,Sunitinib,A427,ONEIL,lung,-4.2575793716992205
MK-4541,temozolomide,A427,ONEIL,lung,-1.6485094221864705
MK-4541,topotecan,A427,ONEIL,lung,-13.477736262354899
MK-4541,vinblastine,A427,ONEIL,lung,-48.704464170600204
MK-4541,vinorelbine,A427,ONEIL,lung,-38.1119576020013
MK-4541,Vorinostat,A427,ONEIL,lung,-22.3032752803232
Niraparib,Veliparib,A427,ONEIL,lung,0.3328281789396027
915019-65-7,Niraparib,A427,ONEIL,lung,0.959932147863179
Bortezomib,Niraparib,A427,ONEIL,lung,-1.9206665120441675
Dasatinib,Niraparib,A427,ONEIL,lung,-0.49210434975033
Dinaciclib,Niraparib,A427,ONEIL,lung,-5.534908110510625
Erlotinib,Niraparib,A427,ONEIL,lung,-3.3723164604097886
Niraparib,geldanamycin,A427,ONEIL,lung,-4.069668610582515
MK-2206,Niraparib,A427,ONEIL,lung,10.736815477375885
Deforolimus,Niraparib,A427,ONEIL,lung,10.0599796002595
891494-63-6,Niraparib,A427,ONEIL,lung,-3.463508965515931
Eloxatin (TN),Niraparib,A427,ONEIL,lung,-6.405016377331913
391210-10-9,Niraparib,A427,ONEIL,lung,-8.305504728767717
7-Ethyl-10-hydroxycamptothecin,Niraparib,A427,ONEIL,lung,0.3082522442518536
Niraparib,Sorafenib,A427,ONEIL,lung,-4.857311680211012
Niraparib,topotecan,A427,ONEIL,lung,-13.8664958657812
MK-5108,Veliparib,A427,ONEIL,lung,-0.15514746869224966
915019-65-7,MK-5108,A427,ONEIL,lung,3.8467152340190904
Bortezomib,MK-5108,A427,ONEIL,lung,-4.210092466560887
Dasatinib,MK-5108,A427,ONEIL,lung,11.815382021436694
Dinaciclib,MK-5108,A427,ONEIL,lung,-5.120424840405898
Erlotinib,MK-5108,A427,ONEIL,lung,4.72084915032875
MK-5108,geldanamycin,A427,ONEIL,lung,4.138765481415045
MK-2206,MK-5108,A427,ONEIL,lung,2.078141364898463
MK-5108,Niraparib,A427,ONEIL,lung,6.294646219412067
Deforolimus,MK-5108,A427,ONEIL,lung,6.2227045420711
891494-63-6,MK-5108,A427,ONEIL,lung,-1.09907186185143
Eloxatin (TN),MK-5108,A427,ONEIL,lung,-5.9168044509609
391210-10-9,MK-5108,A427,ONEIL,lung,4.2191878150241795
7-Ethyl-10-hydroxycamptothecin,MK-5108,A427,ONEIL,lung,-5.41251270778043
MK-5108,Sorafenib,A427,ONEIL,lung,4.28207431307255
MK-5108,topotecan,A427,ONEIL,lung,-5.90978027992607
915019-65-7,Deforolimus,A427,ONEIL,lung,16.0121994421034
Deforolimus,Dinaciclib,A427,ONEIL,lung,-6.01002660867393
Deforolimus,geldanamycin,A427,ONEIL,lung,5.04085632410685
891494-63-6,Deforolimus,A427,ONEIL,lung,8.187127739226316
Deforolimus,Eloxatin (TN),A427,ONEIL,lung,-1.0824506753509993
7-Ethyl-10-hydroxycamptothecin,Deforolimus,A427,ONEIL,lung,-5.567730775374567
Deforolimus,Sorafenib,A427,ONEIL,lung,6.79916607961165
Deforolimus,topotecan,A427,ONEIL,lung,6.47826018064303
5-Fluorouracil,MRK003,A427,ONEIL,lung,6.264091701500177
MRK003,Veliparib,A427,ONEIL,lung,0.6367099766397504
MK-1775,MRK003,A427,ONEIL,lung,2.7809765191644327
915019-65-7,MRK003,A427,ONEIL,lung,13.741443258337501
Bortezomib,MRK003,A427,ONEIL,lung,-0.76135616560389
Carboplatinum,MRK003,A427,ONEIL,lung,5.877025880540585
MRK003,cyclophosphamide,A427,ONEIL,lung,-14.3096007047575
Dasatinib,MRK003,A427,ONEIL,lung,16.4097836510752
MRK003,dexamethasone,A427,ONEIL,lung,-16.0711163297575
Dinaciclib,MRK003,A427,ONEIL,lung,-3.7085046590793103
MRK003,doxorubicin,A427,ONEIL,lung,-2.342415612966731
Erlotinib,MRK003,A427,ONEIL,lung,6.125827791483415
MRK003,etoposide,A427,ONEIL,lung,1.23884084967799
MRK003,geldanamycin,A427,ONEIL,lung,3.1052671474180897
MRK003,gemcitabine,A427,ONEIL,lung,1.9266861541848201
L-778123 free base,MRK003,A427,ONEIL,lung,4.652000058755222
Lapatinib,MRK003,A427,ONEIL,lung,6.211375349582816
MRK003,metformin,A427,ONEIL,lung,-17.1404874403017
MRK003,methotrexate,A427,ONEIL,lung,-7.779556767156225
MRK003,mitomycin C,A427,ONEIL,lung,6.116321871022257
MK-2206,MRK003,A427,ONEIL,lung,12.830738020242599
MRK003,Niraparib,A427,ONEIL,lung,7.768739234406093
MK-5108,MRK003,A427,ONEIL,lung,3.09883621525377
Deforolimus,MRK003,A427,ONEIL,lung,8.714391354276115
891494-63-6,MRK003,A427,ONEIL,lung,6.542524020232945
Eloxatin (TN),MRK003,A427,ONEIL,lung,-8.597837274340565
MRK003,paclitaxel,A427,ONEIL,lung,3.0850537353732
391210-10-9,MRK003,A427,ONEIL,lung,10.934491597873492
7-Ethyl-10-hydroxycamptothecin,MRK003,A427,ONEIL,lung,1.0766213293960298
MRK003,Sorafenib,A427,ONEIL,lung,4.98969824947261
MRK003,Sunitinib,A427,ONEIL,lung,6.403853118749892
MRK003,temozolomide,A427,ONEIL,lung,13.1512799732693
MRK003,topotecan,A427,ONEIL,lung,3.28459628575642
MRK003,vinblastine,A427,ONEIL,lung,2.567033923950252
MRK003,vinorelbine,A427,ONEIL,lung,0.05939208871867527
MRK003,Vorinostat,A427,ONEIL,lung,-7.35800464610264
Dinaciclib,Eloxatin (TN),A427,ONEIL,lung,-11.590882723707198
891494-63-6,Eloxatin (TN),A427,ONEIL,lung,3.007644384524979
Eloxatin (TN),Sorafenib,A427,ONEIL,lung,-8.02113912841087
Veliparib,paclitaxel,A427,ONEIL,lung,-17.8248473532579
MK-1775,paclitaxel,A427,ONEIL,lung,-1.7091020697021697
915019-65-7,paclitaxel,A427,ONEIL,lung,-1.9194426157237445
Bortezomib,paclitaxel,A427,ONEIL,lung,-4.117199531148017
Dasatinib,paclitaxel,A427,ONEIL,lung,3.47166270740147
Dinaciclib,paclitaxel,A427,ONEIL,lung,0.5281742613110638
Erlotinib,paclitaxel,A427,ONEIL,lung,-1.3944922949507652
geldanamycin,paclitaxel,A427,ONEIL,lung,-2.6435562920019997
L-778123 free base,paclitaxel,A427,ONEIL,lung,-17.6801522361154
Lapatinib,paclitaxel,A427,ONEIL,lung,-0.6715208179901364
MK-2206,paclitaxel,A427,ONEIL,lung,2.78192252624907
Niraparib,paclitaxel,A427,ONEIL,lung,-21.32998122505
MK-5108,paclitaxel,A427,ONEIL,lung,2.8557613379795193
Deforolimus,paclitaxel,A427,ONEIL,lung,-3.3568618663131002
891494-63-6,paclitaxel,A427,ONEIL,lung,-3.4195501068804512
391210-10-9,paclitaxel,A427,ONEIL,lung,4.462968235770485
Sorafenib,paclitaxel,A427,ONEIL,lung,1.926107182225645
Sunitinib,paclitaxel,A427,ONEIL,lung,4.187869588752649
paclitaxel,temozolomide,A427,ONEIL,lung,-2.0614566630301008
Vorinostat,paclitaxel,A427,ONEIL,lung,-5.25293160621848
391210-10-9,Veliparib,A427,ONEIL,lung,-3.67352984978187
391210-10-9,915019-65-7,A427,ONEIL,lung,13.61849221959509
391210-10-9,Bortezomib,A427,ONEIL,lung,-0.9906925987286117
391210-10-9,Dasatinib,A427,ONEIL,lung,13.0004972127887
391210-10-9,Dinaciclib,A427,ONEIL,lung,0.376767652510165
391210-10-9,geldanamycin,A427,ONEIL,lung,2.006595087997335
391210-10-9,Deforolimus,A427,ONEIL,lung,4.75732260148657
391210-10-9,891494-63-6,A427,ONEIL,lung,4.887983199586614
391210-10-9,Eloxatin (TN),A427,ONEIL,lung,-5.101092193992272
391210-10-9,7-Ethyl-10-hydroxycamptothecin,A427,ONEIL,lung,1.2059037589483432
391210-10-9,Sorafenib,A427,ONEIL,lung,9.13744480855368
391210-10-9,topotecan,A427,ONEIL,lung,8.988305896075895
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,A427,ONEIL,lung,-4.118911067145009
7-Ethyl-10-hydroxycamptothecin,891494-63-6,A427,ONEIL,lung,-4.49647268375669
7-Ethyl-10-hydroxycamptothecin,Sorafenib,A427,ONEIL,lung,-0.9244825622767593
Dinaciclib,Sorafenib,A427,ONEIL,lung,-1.1592181845037832
891494-63-6,Sorafenib,A427,ONEIL,lung,6.9768415085258795
Sunitinib,Veliparib,A427,ONEIL,lung,0.6360477280740034
MK-1775,Sunitinib,A427,ONEIL,lung,4.10655981160562
915019-65-7,Sunitinib,A427,ONEIL,lung,21.07705473504935
Bortezomib,Sunitinib,A427,ONEIL,lung,1.2666916842406963
Dasatinib,Sunitinib,A427,ONEIL,lung,14.9415296965116
Dinaciclib,Sunitinib,A427,ONEIL,lung,0.8304925667897867
Erlotinib,Sunitinib,A427,ONEIL,lung,10.960301672714698
Sunitinib,geldanamycin,A427,ONEIL,lung,5.87221574658101
Lapatinib,Sunitinib,A427,ONEIL,lung,12.0378145652987
MK-2206,Sunitinib,A427,ONEIL,lung,6.818047880570791
Niraparib,Sunitinib,A427,ONEIL,lung,-3.1952556144320927
MK-5108,Sunitinib,A427,ONEIL,lung,7.79425960979092
Deforolimus,Sunitinib,A427,ONEIL,lung,18.0269615544655
891494-63-6,Sunitinib,A427,ONEIL,lung,11.0015312935418
Eloxatin (TN),Sunitinib,A427,ONEIL,lung,-10.551679499125315
391210-10-9,Sunitinib,A427,ONEIL,lung,16.1671670582416
7-Ethyl-10-hydroxycamptothecin,Sunitinib,A427,ONEIL,lung,3.3743701674442796
Sorafenib,Sunitinib,A427,ONEIL,lung,3.562549470771905
Sunitinib,temozolomide,A427,ONEIL,lung,13.501242003093704
Sunitinib,topotecan,A427,ONEIL,lung,9.222830008799608
Veliparib,temozolomide,A427,ONEIL,lung,11.58160580734071
MK-1775,temozolomide,A427,ONEIL,lung,15.2744022245928
915019-65-7,temozolomide,A427,ONEIL,lung,14.8236925267787
Bortezomib,temozolomide,A427,ONEIL,lung,-4.81985832281695
Dasatinib,temozolomide,A427,ONEIL,lung,16.544481005197298
Dinaciclib,temozolomide,A427,ONEIL,lung,-0.9185664205953613
Erlotinib,temozolomide,A427,ONEIL,lung,9.696510508515185
geldanamycin,temozolomide,A427,ONEIL,lung,-0.6209295065014792
Lapatinib,temozolomide,A427,ONEIL,lung,4.4608885702518
MK-2206,temozolomide,A427,ONEIL,lung,6.78161015728685
Niraparib,temozolomide,A427,ONEIL,lung,9.577845072148893
MK-5108,temozolomide,A427,ONEIL,lung,9.44147113261351
Deforolimus,temozolomide,A427,ONEIL,lung,12.752558468338076
891494-63-6,temozolomide,A427,ONEIL,lung,20.6241435791481
Eloxatin (TN),temozolomide,A427,ONEIL,lung,-1.7201003746478998
391210-10-9,temozolomide,A427,ONEIL,lung,11.120398858748995
7-Ethyl-10-hydroxycamptothecin,temozolomide,A427,ONEIL,lung,-4.71876897333991
Sorafenib,temozolomide,A427,ONEIL,lung,4.30926959888083
temozolomide,topotecan,A427,ONEIL,lung,-1.4638364129202386
915019-65-7,topotecan,A427,ONEIL,lung,7.83082781294918
Dinaciclib,topotecan,A427,ONEIL,lung,-2.3795311351350765
891494-63-6,topotecan,A427,ONEIL,lung,1.9988113390752995
Sorafenib,topotecan,A427,ONEIL,lung,4.495925706077109
Veliparib,vinblastine,A427,ONEIL,lung,-13.027817875731
MK-1775,vinblastine,A427,ONEIL,lung,-5.139603643554278
915019-65-7,vinblastine,A427,ONEIL,lung,-1.9261252217196092
Bortezomib,vinblastine,A427,ONEIL,lung,-7.796744180861243
Dasatinib,vinblastine,A427,ONEIL,lung,0.4664503305112299
Dinaciclib,vinblastine,A427,ONEIL,lung,-11.80159133232189
Erlotinib,vinblastine,A427,ONEIL,lung,0.5117341060036625
geldanamycin,vinblastine,A427,ONEIL,lung,-5.331847529263395
L-778123 free base,vinblastine,A427,ONEIL,lung,-13.1576472698244
Lapatinib,vinblastine,A427,ONEIL,lung,-9.722403045722995
MK-2206,vinblastine,A427,ONEIL,lung,-12.698498563932198
Niraparib,vinblastine,A427,ONEIL,lung,-9.051497962397915
MK-5108,vinblastine,A427,ONEIL,lung,-3.9621509951215153
Deforolimus,vinblastine,A427,ONEIL,lung,-11.1604090633727
891494-63-6,vinblastine,A427,ONEIL,lung,-10.433084286940797
391210-10-9,vinblastine,A427,ONEIL,lung,-3.8126328007776102
Sorafenib,vinblastine,A427,ONEIL,lung,4.8417935701563675
Sunitinib,vinblastine,A427,ONEIL,lung,5.81602235619721
temozolomide,vinblastine,A427,ONEIL,lung,-14.0463684934188
Vorinostat,vinblastine,A427,ONEIL,lung,-8.36198121766124
Veliparib,vinorelbine,A427,ONEIL,lung,-3.84643866797615
MK-1775,vinorelbine,A427,ONEIL,lung,-0.7591844497701795
915019-65-7,vinorelbine,A427,ONEIL,lung,-0.25063477474810675
Bortezomib,vinorelbine,A427,ONEIL,lung,-5.4198869407251795
Dasatinib,vinorelbine,A427,ONEIL,lung,7.319113195586482
Dinaciclib,vinorelbine,A427,ONEIL,lung,-2.4624780484156967
Erlotinib,vinorelbine,A427,ONEIL,lung,2.21784021529127
geldanamycin,vinorelbine,A427,ONEIL,lung,-1.0999836008516102
Lapatinib,vinorelbine,A427,ONEIL,lung,-2.243276980529582
MK-2206,vinorelbine,A427,ONEIL,lung,0.20390004546135032
Niraparib,vinorelbine,A427,ONEIL,lung,-18.7074758002202
MK-5108,vinorelbine,A427,ONEIL,lung,-2.934421836814491
Deforolimus,vinorelbine,A427,ONEIL,lung,-6.9126203461523374
891494-63-6,vinorelbine,A427,ONEIL,lung,-1.7299337142586864
391210-10-9,vinorelbine,A427,ONEIL,lung,-0.634410276553103
Sorafenib,vinorelbine,A427,ONEIL,lung,4.823026337056818
Sunitinib,vinorelbine,A427,ONEIL,lung,8.02156753179967
temozolomide,vinorelbine,A427,ONEIL,lung,-1.0293764688313223
Vorinostat,vinorelbine,A427,ONEIL,lung,-7.759518577062908
Veliparib,Vorinostat,A427,ONEIL,lung,-30.7415606952337
MK-1775,Vorinostat,A427,ONEIL,lung,-5.14598660582832
915019-65-7,Vorinostat,A427,ONEIL,lung,-7.876814590684978
Bortezomib,Vorinostat,A427,ONEIL,lung,-13.056283141538191
Dasatinib,Vorinostat,A427,ONEIL,lung,-1.5165781906851201
Dinaciclib,Vorinostat,A427,ONEIL,lung,-6.87302664256544
Erlotinib,Vorinostat,A427,ONEIL,lung,1.7706121017107805
Vorinostat,geldanamycin,A427,ONEIL,lung,-9.601847091024196
Vorinostat,gemcitabine,A427,ONEIL,lung,-6.56327987310017
Lapatinib,Vorinostat,A427,ONEIL,lung,-11.18181257464061
MK-2206,Vorinostat,A427,ONEIL,lung,-1.9837520970205196
Niraparib,Vorinostat,A427,ONEIL,lung,-15.3350858988659
MK-5108,Vorinostat,A427,ONEIL,lung,-3.109797684670723
Deforolimus,Vorinostat,A427,ONEIL,lung,4.66258619250276
891494-63-6,Vorinostat,A427,ONEIL,lung,-3.95515324125482
Eloxatin (TN),Vorinostat,A427,ONEIL,lung,-10.6580083537373
391210-10-9,Vorinostat,A427,ONEIL,lung,-10.97823427224192
7-Ethyl-10-hydroxycamptothecin,Vorinostat,A427,ONEIL,lung,-4.81887493659024
Sorafenib,Vorinostat,A427,ONEIL,lung,-4.4222229386498375
Sunitinib,Vorinostat,A427,ONEIL,lung,-9.93375477053989
Vorinostat,temozolomide,A427,ONEIL,lung,-4.910625201154023
Vorinostat,topotecan,A427,ONEIL,lung,1.9528297957570802
5-Fluorouracil,Veliparib,MSTO,ONEIL,lung,-22.0666750423103
5-Fluorouracil,MK-1775,MSTO,ONEIL,lung,-26.327328222340398
5-Fluorouracil,915019-65-7,MSTO,ONEIL,lung,-1.6326011800266027
5-Fluorouracil,Bortezomib,MSTO,ONEIL,lung,3.958805772740785
5-Fluorouracil,Dasatinib,MSTO,ONEIL,lung,7.346829484073405
5-Fluorouracil,Dinaciclib,MSTO,ONEIL,lung,1.2017564073227303
5-Fluorouracil,Erlotinib,MSTO,ONEIL,lung,-3.0264797263001313
5-Fluorouracil,geldanamycin,MSTO,ONEIL,lung,0.7651023570517446
5-Fluorouracil,L-778123 free base,MSTO,ONEIL,lung,2.99720240326824
5-Fluorouracil,Lapatinib,MSTO,ONEIL,lung,-30.6284136071835
5-Fluorouracil,MK-2206,MSTO,ONEIL,lung,-10.352276370441881
5-Fluorouracil,Niraparib,MSTO,ONEIL,lung,-26.35192266499905
5-Fluorouracil,MK-5108,MSTO,ONEIL,lung,-22.5067685351189
5-Fluorouracil,Deforolimus,MSTO,ONEIL,lung,-18.630184514021526
5-Fluorouracil,891494-63-6,MSTO,ONEIL,lung,-7.914836011279612
391210-10-9,5-Fluorouracil,MSTO,ONEIL,lung,9.42991406070143
5-Fluorouracil,Sorafenib,MSTO,ONEIL,lung,4.98068712492219
5-Fluorouracil,Sunitinib,MSTO,ONEIL,lung,-21.966071722615
5-Fluorouracil,temozolomide,MSTO,ONEIL,lung,-11.82950804575499
5-Fluorouracil,Vorinostat,MSTO,ONEIL,lung,4.851292442470138
915019-65-7,Veliparib,MSTO,ONEIL,lung,-13.486592431397995
Veliparib,geldanamycin,MSTO,ONEIL,lung,-19.387727574958213
Deforolimus,Veliparib,MSTO,ONEIL,lung,6.708692644524692
891494-63-6,Veliparib,MSTO,ONEIL,lung,-38.3743668169993
Eloxatin (TN),Veliparib,MSTO,ONEIL,lung,14.181184469878852
7-Ethyl-10-hydroxycamptothecin,Veliparib,MSTO,ONEIL,lung,-38.4285884555512
Veliparib,topotecan,MSTO,ONEIL,lung,-27.8624664620067
MK-1775,Veliparib,MSTO,ONEIL,lung,-19.669514182965
915019-65-7,MK-1775,MSTO,ONEIL,lung,11.13261674384961
Bortezomib,MK-1775,MSTO,ONEIL,lung,1.9957693947539532
Dasatinib,MK-1775,MSTO,ONEIL,lung,1.23196594689544
Dinaciclib,MK-1775,MSTO,ONEIL,lung,3.599104143171859
Erlotinib,MK-1775,MSTO,ONEIL,lung,18.2586231514847
MK-1775,geldanamycin,MSTO,ONEIL,lung,-1.5418627414373498
Lapatinib,MK-1775,MSTO,ONEIL,lung,-10.940390989361518
MK-1775,MK-2206,MSTO,ONEIL,lung,12.930974091670702
MK-1775,MK-5108,MSTO,ONEIL,lung,6.24763411425692
Deforolimus,MK-1775,MSTO,ONEIL,lung,12.177873266850975
891494-63-6,MK-1775,MSTO,ONEIL,lung,19.8251431618247
Eloxatin (TN),MK-1775,MSTO,ONEIL,lung,0.7323964039191124
391210-10-9,MK-1775,MSTO,ONEIL,lung,8.782691444014123
7-Ethyl-10-hydroxycamptothecin,MK-1775,MSTO,ONEIL,lung,4.987876302553889
MK-1775,Sorafenib,MSTO,ONEIL,lung,4.34860623415187
MK-1775,topotecan,MSTO,ONEIL,lung,3.415726018392799
915019-65-7,Dinaciclib,MSTO,ONEIL,lung,2.6180057080092913
891494-63-6,915019-65-7,MSTO,ONEIL,lung,5.8059752476904
915019-65-7,Eloxatin (TN),MSTO,ONEIL,lung,8.96393058528917
7-Ethyl-10-hydroxycamptothecin,915019-65-7,MSTO,ONEIL,lung,7.2715234315731605
915019-65-7,Sorafenib,MSTO,ONEIL,lung,7.195157201511368
915019-65-7,Bortezomib,MSTO,ONEIL,lung,10.509899932333013
Bortezomib,Dasatinib,MSTO,ONEIL,lung,0.9257568833003551
Bortezomib,geldanamycin,MSTO,ONEIL,lung,3.57507777887718
Bortezomib,Deforolimus,MSTO,ONEIL,lung,18.222391729472594
891494-63-6,Bortezomib,MSTO,ONEIL,lung,-5.2402601254977
Bortezomib,Eloxatin (TN),MSTO,ONEIL,lung,6.54476576995285
7-Ethyl-10-hydroxycamptothecin,Bortezomib,MSTO,ONEIL,lung,6.21030426922757
Bortezomib,topotecan,MSTO,ONEIL,lung,2.9167816712998524
Carboplatinum,Veliparib,MSTO,ONEIL,lung,3.2676805991841853
Carboplatinum,MK-1775,MSTO,ONEIL,lung,2.688694524788483
915019-65-7,Carboplatinum,MSTO,ONEIL,lung,5.733532345329897
Bortezomib,Carboplatinum,MSTO,ONEIL,lung,4.6461914165476
Carboplatinum,Dasatinib,MSTO,ONEIL,lung,18.8930118653524
Carboplatinum,Dinaciclib,MSTO,ONEIL,lung,3.5419680262877073
Carboplatinum,Erlotinib,MSTO,ONEIL,lung,16.2215506372412
Carboplatinum,geldanamycin,MSTO,ONEIL,lung,4.12858800744665
Carboplatinum,L-778123 free base,MSTO,ONEIL,lung,0.02670288740612925
Carboplatinum,Lapatinib,MSTO,ONEIL,lung,-2.604859181565791
Carboplatinum,MK-2206,MSTO,ONEIL,lung,7.3329206010293
Carboplatinum,Niraparib,MSTO,ONEIL,lung,2.3775477158776774
Carboplatinum,MK-5108,MSTO,ONEIL,lung,10.35783028645708
Carboplatinum,Deforolimus,MSTO,ONEIL,lung,16.403022014216408
891494-63-6,Carboplatinum,MSTO,ONEIL,lung,1.1523837201660263
391210-10-9,Carboplatinum,MSTO,ONEIL,lung,6.786293487778472
Carboplatinum,Sorafenib,MSTO,ONEIL,lung,5.92192634706542
Carboplatinum,Sunitinib,MSTO,ONEIL,lung,6.04198742923088
Carboplatinum,temozolomide,MSTO,ONEIL,lung,1.3316455324608225
Carboplatinum,Vorinostat,MSTO,ONEIL,lung,6.05085635807474
Dasatinib,Veliparib,MSTO,ONEIL,lung,27.835247682252
915019-65-7,Dasatinib,MSTO,ONEIL,lung,3.3071144017948324
Dasatinib,Dinaciclib,MSTO,ONEIL,lung,0.949608029899589
Dasatinib,geldanamycin,MSTO,ONEIL,lung,14.3086599954311
Dasatinib,Deforolimus,MSTO,ONEIL,lung,27.3539314541811
891494-63-6,Dasatinib,MSTO,ONEIL,lung,12.15526007617419
Dasatinib,Eloxatin (TN),MSTO,ONEIL,lung,19.8508171505454
7-Ethyl-10-hydroxycamptothecin,Dasatinib,MSTO,ONEIL,lung,2.46904327392028
Dasatinib,Sorafenib,MSTO,ONEIL,lung,6.419208067602143
Dasatinib,topotecan,MSTO,ONEIL,lung,-0.44728934387851904
Veliparib,dexamethasone,MSTO,ONEIL,lung,-10.221680463229815
MK-1775,dexamethasone,MSTO,ONEIL,lung,-4.487259435891073
915019-65-7,dexamethasone,MSTO,ONEIL,lung,-2.1290631404976628
Bortezomib,dexamethasone,MSTO,ONEIL,lung,-4.168244723857687
Dasatinib,dexamethasone,MSTO,ONEIL,lung,10.22996639231518
Dinaciclib,dexamethasone,MSTO,ONEIL,lung,-11.301543140303712
Erlotinib,dexamethasone,MSTO,ONEIL,lung,-14.505298326359307
dexamethasone,geldanamycin,MSTO,ONEIL,lung,-8.43925107682909
L-778123 free base,dexamethasone,MSTO,ONEIL,lung,-4.16184837333146
Lapatinib,dexamethasone,MSTO,ONEIL,lung,-21.1313863866567
